  7744087 GDORM             1.0158  0.0270  7102   266 0.32 0.9177  0.042
  7748238 DSCT              4.3864  0.0232  7372   149 0.15 0.8645  0.041
  7749552 DSCT              0.9641  0.0206  7709   267 0.38 1.2171  0.042
  7755932 DSCT/ROT          1.2842  0.0742  7604   266 0.34 0.6728  0.046
  7756853 DSCT/ROT          2.4616  0.0481  8204   285 0.16 1.6137  0.042
  7758029 GDORM             1.2273  0.0209  6657   221 0.36 0.9161  0.041
  7761855 DSCT              0.9853  0.0211  7284   269 0.41 1.3942  0.042
  7765585 DSCT              0.4269  0.0203  6864   205 0.73 1.3131  0.044
  7765684 DSCT              0.9011  0.0245  8397   296 0.47 1.4684  0.042
  7767690 DSCT              0.1920  0.1346  7126   263 0.90 2.1116  0.247
  7767699 DSCT              1.1092  0.0230  8151   287 0.45 1.2467  0.042
  7770256 DSCT              0.4798  0.0255  7264   268 0.98 1.7067  0.045
  7770282 GDORA             2.1793  0.1394  7700   265 0.28 1.4412  0.047
  7771991 DSCT              1.9281  0.0263  7443   263 0.26 0.9831  0.041
  7773133 DSCT              0.8791  0.0853  6788   219 0.52 1.8456  0.053
  7777435 DSCT              1.3867  0.0291  8266   293 0.38 1.4980  0.042
  7778114 GDORS             0.6512  0.0248  8892   334 0.91 1.8741  0.043
  7778826 GDORS             0.7855  0.0145  7142   291 0.81 0.9616  0.041
  7778980 DSCT              0.9615  0.0240  7639   266 0.52 1.4372  0.042
  7779942 DSCT/ROT          2.6765  0.0247  6714   230 0.23 1.2154  0.041
  7798339 GDORS             6.7892  0.0286  6700   144 0.13 1.1282  0.041
  7798924 GDORS             1.3793  0.0212  7119   237 0.31 0.9892  0.041
  7815609 GDORS             1.3618  0.0267  7115   261 0.22 1.0354  0.042
  7818940 GDORS             0.5127  0.1458  6985   227 0.38 1.5650  0.107
  7819024 DSCT              0.5350  0.0191  7686   273 0.38 1.0735  0.043
  7827131 DSCT              3.1478  0.0314  8015   280 0.19 1.7830  0.041
  7830684 DSCT              0.7994  0.0253  7322   274 0.51 1.4148  0.042
  7831302 DSCT/ROT          1.5499  0.0288  8299   292 0.28 1.1283  0.041
  7834612 DSCT              1.7645  0.0240  7597   266 0.23 1.3663  0.041
  7834979 GDORA             1.1593  0.0236  7422   267 0.41 0.8624  0.042
  7836868 GDORM             2.9689  0.0269  7246   269 0.19 0.8102  0.041
  7838383 GDORA             0.7506  0.0195  6949   255 0.80 1.0098  0.042
  7838889 DSCT              0.7862  0.0335  8424   300 0.81 1.7671  0.044
  7838908 DSCT              0.6276  0.0350  7738   268 0.89 1.5124  0.045
  7839003 GDORM             0.8123  0.0173  7281   274 0.79 1.0162  0.042
  7840642 GDORS             0.6342  0.0194  6669   228 0.93 1.0769  0.042
  7841434 DSCT/ROT          0.5548  0.0178  7147   270 1.02 1.2801  0.042
  7842286 DSCT              2.6116  0.0353  7800   271 0.21 1.1854  0.041
  7842328 DSCT/ROT          1.0467  0.0252  7772   268 0.49 1.1096  0.042
  7842621 DSCT              1.6766  0.0291  7764   269 0.26 1.0963  0.041
  7848288 DSCT/ROT          1.4023  0.2951  7528   266 0.39 1.4163  0.084
  7848303 DSCT              1.6813  0.0247  8189   282 0.29 1.0655  0.041
  7848324 GDORM             1.5639  0.0286  8057   277 0.35 1.7518  0.041
  7878789 DSCT/ROT          1.0212  0.0238  7525   269 0.33 1.3473  0.042
  7881722 DSCT/HRTB         0.5142  0.0170  7906   274 0.39 1.1998  0.043
  7881851 DSCT              0.2833  0.0214  8510   300 0.40 1.2549  0.049
  7889855 GDORS             1.2204  0.0269  7348   274 0.32 0.8997  0.042
  7890222 DSCT              0.9293  0.0230  7202   278 0.41 0.9813  0.042
  7890526 GDORM             1.9389  0.0259  7225   277 0.17 0.8737  0.041
  7899980 DSCT/EB           0.5089  0.0178  8118   279 0.61 1.3054  0.043
  7900367 DSCT              1.5194  0.0276  7198   228 0.30 1.1355  0.041
  7901718 DSCT              0.3981  0.0227  7917   277 0.69 1.5829  0.046
  7902035 DSCT              1.0482  0.0480  8700   327 0.44 1.5774  0.044
  7902286 DSCT              0.2266  0.0511  6899   309 0.74 1.0850  0.089
  7908633 DSCT              1.0761  0.0295  7987   279 0.49 1.5417  0.042
  7909392 DSCT              0.5880  0.0158  7937   276 1.01 1.2980  0.042
  7914906 DSCT/HRTB         0.9763  0.0251  7096   276 0.53 1.3281  0.042
  7915386 DSCT              0.7145  0.0137  7675   266 0.87 1.2529  0.042
  7915458 DSCT              0.6624  0.0250  7484   267 0.90 1.4969  0.043
  7915515 DSCT/EB           1.1234  0.0716  6890   239 0.51 0.8588  0.047
  7917014 DSCT              0.8069  0.0230  7799   270 0.78 1.3560  0.042
  7917485 DSCT              0.6948  0.0194  7313   277 0.84 1.2482  0.042
  7918653 DSCT/ROT          1.5370  0.0238  5596   167 0.38 0.9201  0.041
  7918688 DSCT/ROT          0.8814  0.0206  6728   205 0.63 1.0574  0.042
  7918737 DSCT              0.4432  0.0157  7539   265 1.00 1.4968  0.043
  7937475 GDORA             0.7829  0.0437  7064   241 0.43 0.9852  0.045
  7938179 DSCT              1.2708  0.0234  7346   268 0.35 1.2408  0.041
  7939065 GDORS             1.4083  0.0305  7265   266 0.30 0.8589  0.042
  7953880 DSCT              1.1278  0.0282  7805   270 0.32 0.9659  0.042
  7955898 DSCT              0.5940  0.0262  8683   318 0.35 1.6035  0.044
  7956547 GDORM             1.1653  0.0282  6999   228 0.33 1.1140  0.042
  7959867 DSCT              1.8072  0.0401  8500   312 0.16 1.5550  0.042
  7959886 DSCT/ROT          0.8284  0.0198  8103   283 0.34 1.2717  0.042
  7967293 DSCT              0.6955  0.0221  8377   297 0.52 1.3039  0.042
  7973199 DSCT              0.7839  0.0211  7190   281 0.65 1.1650  0.042
  7973867 GDORS/ROT         0.4534  0.0192  6913   261 0.83 1.2895  0.044
  7974032 DSCT              0.8029  0.0260  7097   252 0.69 1.6675  0.043
  7975162 GDORM             0.7389  0.0251  6950   236 0.80 1.4386  0.043
  7976783 DSCT              0.6667  0.0253  8081   284 0.97 1.8220  0.043
  7977047 GDORS             0.9433  0.0235  6932   237 0.44 0.9736  0.042
  7977163 GDORA             0.6803  0.0172  7077   266 0.96 1.0960  0.042
  7977198 DSCT              0.7782  0.0165  7177   302 0.92 1.0787  0.042
  7977956 DSCT              0.4671  0.0169  7186   279 1.14 1.4387  0.043
  7977996 DSCT              1.5621  0.0239  7267   270 0.31 1.0167  0.041
  7979504 DSCT              1.7167  0.0256  7782   268 0.27 0.9338  0.041
  7984890 GDORS             0.8325  0.0256  6686   185 0.77 1.1944  0.042
  7986166 DSCT              1.1328  0.0214  7786   272 0.53 1.2675  0.042
  8004558 DSCT              0.7106  0.0195  7817   275 0.43 1.0222  0.042
  8027456 DSCT              3.1929  0.0285  8900   330 0.18 1.1422  0.041
  8028063 GDORM             1.5605  0.0190  7108   261 0.25 0.8568  0.041
  8029546 DSCT              1.3143  0.0213  7267   273 0.30 1.3533  0.041
  8038609 DSCT/ROT          1.4392  0.0269  7721   268 0.32 1.3412  0.042
  8038679 DSCT/ROT          0.7732  0.0170  7312   271 0.55 0.9392  0.042
  8041249 GDORA             1.9721  0.1491  6801   195 0.23 1.3579  0.049
  8041675 DSCT              0.3562  0.0139  7672   266 0.80 1.8339  0.043
  8043436 DSCT              1.3566  0.0232  7208   276 0.36 0.9992  0.041
  8045121 DSCT              0.7103  0.0278  7134   273 0.91 1.7339  0.043
  8046010 DSCT              0.4030  0.0162  7297   280 1.18 1.8196  0.043
  8046934 DSCT              1.1648  0.0235  7199   280 0.44 1.0387  0.042
  8052353 DSCT/EB           1.8295  0.0769  6857   202 0.29 1.0357  0.044
  8054146 DSCT/ROT          1.2783  0.0277  8292   289 0.48 1.3574  0.042
  8056319 DSCT              2.0738  0.0253  6056   170 0.34 0.5272  0.041
  8058127 DSCT              0.5099  0.0205  7158   271 0.95 1.4450  0.043
  8058269 GDORS             2.3698  0.0326  6698   196 0.24 0.9758  0.041
  8082478 DSCT              0.4204  0.2603  7272   268 0.50 1.9951  0.219
  8085273 DSCT              0.3723  0.0156  7272   272 0.46 1.3748  0.044
  8087018 DSCT              1.2297  0.0229  7727   269 0.34 1.0468  0.041
  8092865 DSCT              0.8916  0.0200  7820   270 0.34 1.0586  0.042
  8092957 GDORM             0.7504  0.0193  6682   188 0.31 1.2580  0.042
  8098120 DSCT              0.4267  0.0143  7046   272 0.41 1.2054  0.043
  8103917 DSCT              1.2252  0.0319  7276   277 0.37 1.2580  0.042
  8104065 GDORS             0.6485  0.0197  7131   296 0.51 1.0176  0.042
  8104598 DSCT              0.7445  0.0231  6549   179 0.50 1.5075  0.042
  8106371 DSCT/ROT          1.0668  0.0267  7223   279 0.41 1.1348  0.042
  8108099 GDORS             0.9677  0.0237  6843   208 0.42 1.2671  0.042
  8109934 DSCT/EB           2.4915  0.0258  6489   215 0.17 1.4575  0.041
  8110123 GDORA             0.7572  0.0161  6983   249 0.63 0.9219  0.042
  8112584 GDORS             6.3417  0.5767  6510   176 0.13-0.4605  0.052
  8113154 DSCT/EB           0.7899  0.0257  6733   195 0.82 1.2409  0.043
  8113425 GDORA             0.6890  0.0186  6914   229 0.89 1.0036  0.042
  8120184 DSCT              0.4221  0.0183  7437   267 1.03 1.4623  0.044
  8121586 DSCT              0.5526  0.0150  7132   304 0.94 1.2615  0.042
  8122232 DSCT              0.9341  0.0219  6911   233 0.52 1.0407  0.042
  8122433 DSCT/ROT          0.5966  0.0164  6728   210 0.88 1.0778  0.042
  8123127 GDORM             2.2984  0.0276  7301   266 0.25 0.8878  0.041
  8123197 DSCT              0.9033  0.0284  7046   254 0.58 1.0744  0.042
  8123377 DSCT              0.8546  0.0189  6897   246 0.68 1.0204  0.042
  8123645 DSCT              0.7018  0.0195  7024   268 0.81 0.9989  0.042
  8125219 DSCT              0.4775  0.0240  6846   303 0.94 1.4085  0.045
  8125339 GDORA             1.2244  0.0346  6785   240 0.53 0.7489  0.042
  8126422 DSCT/ROT          1.7684  0.0267  7440   273 0.32 0.9377  0.041
  8127448 GDORM             0.7432  0.0179  7369   275 0.81 0.9692  0.042
  8127495 GDORA             1.1119  0.0273  6788   208 0.56 0.9834  0.042
  8127684 DSCT              0.5144  0.0281  6988   282 0.98 1.9958  0.045
  8129588 DSCT              0.7015  0.0152  8144   281 0.89 1.2515  0.042
  8149341 DSCT              1.6147  0.0287  7505   269 0.28 1.2242  0.041
  8153747 DSCT/EB           1.0167  0.0216  7371   273 0.33 1.0106  0.042
  8154223 GDORM             1.0308  0.0232  7440   269 0.30 0.9964  0.042
  8164737 GDORA             0.6174  0.0138  7435   267 0.35 0.8748  0.042
  8173017 DSCT              0.5644  0.0286  6741   202 0.55 1.4894  0.045
  8174267 DSCT/ROT          0.6455  0.0166  7220   279 0.56 1.0068  0.042
  8174306 DSCT              1.0974  0.0522  7934   274 0.39 1.3429  0.044
  8175177 DSCT/ROT          1.1107  0.0235  8683   317 0.40 1.2110  0.042
  8175399 GDORS             0.5413  0.0335  7205   275 0.61 1.6690  0.046
  8177179 DSCT              1.2508  0.0243  7938   277 0.40 1.3968  0.042
  8177748 DSCT/ROT          1.4850  0.0209  7094   240 0.32 1.0385  0.041
  8178778 GDORS             1.5676  0.0244  6892   221 0.29 0.7385  0.041
  8180062 GDORS             0.4858  0.0533  6714   209 0.86 1.2704  0.056
  8180361 GDORA/EB          0.7076  0.0395  6684   210 0.78 0.9390  0.045
  8181880 DSCT/ROT          1.7346  0.0319  7272   275 0.26 0.8300  0.041
  8187917 DSCT/ROT          0.6417  0.0161  6956   263 0.87 1.1865  0.042
  8191602 DSCT              1.0590  0.0323  6970   246 0.55 1.8948  0.042
  8191611 DSCT              1.0366  0.0305  6688   181 0.55 1.1384  0.042
  8194874 DSCT              0.5845  0.0213  7962   274 0.90 1.5191  0.043
  8196006 DSCT/ROT          0.5649  0.0151  7163   300 0.95 1.2189  0.042
  8196181 GDORS             1.7409  0.0230  7358   277 0.33 0.8292  0.041
  8196381 DSCT/ROT          0.6944  0.0131  6979   255 0.86 1.2717  0.042
  8196777 DSCT              0.5671  0.0509  5451   186 0.97 0.0685  0.052
  8196840 DSCT              0.5702  0.0222  8080   285 0.97 1.9490  0.043
  8196903 DSCT              0.6676  0.0231  8330   295 0.90 1.4586  0.043
  8196911 DSCT/ROT          0.7053  0.0262  8676   316 0.87 1.5886  0.043
  8197019 GDORS             0.6511  0.0190  7223   282 0.91 1.0211  0.042
  8197220 DSCT              0.6791  0.0142  7747   268 0.90 1.1653  0.042
  8197355 DSCT              0.7866  0.0151  7848   269 0.83 0.9959  0.042
  8197406 GDORS/EB          0.8481  0.2811  6880   231 0.80 1.3010  0.122
  8197653 DSCT              0.5519  0.0249  8136   283 1.01 1.5524  0.044
  8197761 GDORS             2.4014  0.0259  7212   276 0.24 0.9659  0.041
  8197788 DSCT              0.7479  0.0220  7500   145 0.87 1.2768  0.042
  8198031 GDORS             0.6850  0.0203  7473   275 0.92 1.0407  0.042
  8222685 GDORA             6.2221  0.0347  6861   257 0.11 0.8738  0.041
  8230025 DSCT              2.1179  0.0307  7427   262 0.20 0.9823  0.041
  8231370 GDORS             1.3156  0.0249  7264   269 0.27 0.7870  0.042
  8231525 GDORS             0.8902  0.0259  7513   270 0.33 0.9189  0.042
  8233072 DSCT              0.7978  0.0218  7091   269 0.34 1.3888  0.042
  8236479 DSCT/ROT          1.0354  0.0270  7473   269 0.34 1.0951  0.042
  8240902 GDORM             0.6875  0.0141  7187   292 0.53 1.0164  0.042
  8243158 GDORM             1.2641  0.0256  6967   226 0.39 0.9816  0.042
  8244757 DSCT              0.9089  0.0215  7458   266 0.44 0.9831  0.042
  8244758 DSCT/ROT          0.3739  0.0157  7386   273 0.71 1.5202  0.044
  8245366 DSCT              0.9856  0.0236  6777   237 0.43 1.5135  0.042
  8246833 DSCT              1.0567  0.0246  7251   274 0.46 1.2713  0.042
  8247116 DSCT              0.5671  0.0199  7022   308 0.79 1.2778  0.043
  8247543 DSCT              0.9040  0.0259  7374   272 0.46 1.2362  0.042
  8247608 GDORA             1.7151  0.0459  6514   174 0.25 0.8318  0.042
  8248182 DSCT              4.9121  0.0324  7099   266 0.11 0.9426  0.041
  8248630 DSCT              1.1710  0.0289  7454   268 0.42 1.4331  0.042
  8255272 DSCT              0.8175  0.0254  6977   262 0.75 1.1334  0.042
  8256643 DSCT              0.6959  0.0200  7415   268 0.80 1.0338  0.042
  8259061 DSCT              0.6551  0.0201  6953   270 0.79 1.0711  0.042
  8259177 DSCT              1.0765  0.0289  7202   276 0.55 1.0361  0.042
  8260818 GDORS             0.6793  0.0157  6877   255 0.82 1.1176  0.042
  8261157 DSCT/ROT          0.6868  0.0149  6820   238 0.82 1.1064  0.042
  8263970 GDORS             0.6870  0.0165  7506   270 0.88 1.0407  0.042
  8264037 DSCT              1.4072  0.0217  7606   265 0.45 1.0772  0.041
  8264061 GDORA             0.8362  0.0149  7371   273 0.79 0.9445  0.041
  8264075 GDORM             0.6819  0.0150  7798   269 0.89 1.0763  0.042
  8264254 GDORS             1.0209  0.0217  7028   261 0.61 0.9650  0.042
  8264274 GDORM             0.8809  0.0273  7780   269 0.75 0.7933  0.042
  8264287 GDORM             0.7029  0.0276  5624   177 0.88 0.2984  0.043
  8264304 GDORS             0.6694  0.0174  7201   286 0.91 0.9852  0.042
  8264404 DSCT              0.6864  0.0232  7500   151 0.89 1.6678  0.043
  8264419 DSCT              0.7520  0.0261  6024   193 0.85 0.3054  0.043
  8264490 DSCT/EB           0.6092  0.0189  7966   275 0.95 1.4531  0.042
  8264492 DSCT              0.6708  0.0258  7912   273 0.91 1.5348  0.043
  8264494 DSCT              0.7201  0.0238  7996   279 0.87 1.8452  0.043
  8264543 DSCT              0.6875  0.0251  7994   275 0.90 1.9913  0.043
  8264546 DSCT              0.6824  0.0177  7769   270 0.90 1.2240  0.042
  8264550 GDORS             0.7329  0.0247  8335   295 0.87 1.7431  0.043
  8264565 GDORS             0.6632  0.0174  7150   296 0.91 1.1007  0.042
  8264583 DSCT              0.5672  0.0285  8501   147 0.99 2.2810  0.045
  8264588 DSCT              0.6815  0.0296  6980   259 0.90 2.3709  0.044
  8264617 GDORA             0.6883  0.0159  7456   276 0.90 1.0027  0.042
  8264623 DSCT              0.7520  0.0247  7761   270 0.86 1.4317  0.043
  8264657 DSCT/ROT          0.6648  0.0220  6308   212 0.92 0.3746  0.043
  8264667 GDORM             0.6074  0.0652  7289   278 0.96 1.6816  0.055
  8264674 DSCT              0.6716  0.0274  8175   286 0.91 2.1235  0.043
  8264698 DSCT              0.6884  0.0230  7500   151 0.90 1.6048  0.043
  8264720 GDORS             0.7202  0.0180  6782   222 0.88 0.9704  0.042
  8264949 DSCT              0.7035  0.0238  8104   284 0.90 1.7009  0.043
  8264972 DSCT              0.5875  0.0362  5447   197 0.98 0.3520  0.046
  8265022 DSCT/ROT          0.6960  0.0251  8552   315 0.90 2.0061  0.043
  8265082 GDORM             0.6036  0.0236  5900   197 0.97 0.7158  0.043
  8265126 GDORS             0.6957  0.0163  7557   268 0.91 1.0382  0.042
  8265377 DSCT/ROT          0.7139  0.0204  8422   304 0.90 1.2897  0.042
  8282338 DSCT/EB           0.2821  0.0192  9067   339 0.48 1.7074  0.047
  8292150 DSCT              0.8131  0.0316  7901   272 0.29 0.9795  0.043
  8293692 GDORS             0.6026  0.0191  7442   272 0.30 0.8946  0.042
  8299332 DSCT              0.6153  0.0181  7442   270 0.36 1.0952  0.042
  8308688 DSCT              0.4004  0.0149  7900   271 0.64 1.4059  0.043
  8310243 DSCT              0.5742  0.0246  7215   278 0.63 1.5666  0.044
  8311110 DSCT              0.6455  0.0166  7103   301 0.62 1.2431  0.042
  8311304 DSCT              0.7614  0.0229  8428   301 0.59 1.5701  0.042
  8314525 DSCT              0.5684  0.0173  7324   272 0.87 1.3410  0.042
  8316105 GDORS             0.6714  0.0162  7175   308 0.87 1.0580  0.042
  8316195 DSCT/EB           0.9112  0.1550  7096   264 0.47 1.0500  0.072
  8321101 DSCT?             2.3023  0.0500  8886   280 0.24 2.1039  0.042
  8321604 DSCT/ROT          0.7936  0.0264  7820   270 0.75 1.1986  0.043
  8321903 GDORS             1.1425  0.0309  6816   242 0.49 0.9792  0.042
  8322243 DSCT              0.5633  0.0198  7764   269 0.85 1.4363  0.043
  8322861 DSCT              1.0271  0.0240  7169   267 0.53 0.8677  0.042
  8324482 GDORM             0.5135  0.0260  8303   296 0.86 2.1759  0.045
  8326356 GDORS             0.9564  0.0240  7186   278 0.55 0.9622  0.042
  8328005 GDORS             0.7264  0.1957  6970   234 0.81 1.4332  0.102
  8329629 DSCT              0.6699  0.0229  8288   284 0.88 1.5528  0.043
  8330056 GDORS             0.6726  0.0150  7387   273 0.90 1.0490  0.042
  8330102 DSCT/EB           0.7042  0.0141  7809   271 0.87 1.1426  0.042
  8330222 GDORS             0.6875  0.0160  6921   270 0.89 1.0178  0.042
  8330312 GDORS             0.6589  0.0165  6997   278 0.91 1.0003  0.042
  8330712 DSCT              0.7061  0.0157  7261   275 0.89 1.1631  0.042
  8330740 DSCT/ROT          0.6720  0.0150  7951   273 0.91 1.3463  0.042
  8330778 DSCT/ROT          0.6726  0.0190  7765   269 0.92 1.2132  0.042
  8330790 DSCT              0.7292  0.0193  8096   279 0.88 1.2607  0.042
  8330895 DSCT              0.7333  0.0154  7432   279 0.88 1.0362  0.042
  8330910 DSCT/ROT          0.6736  0.0148  7535   273 0.92 1.2008  0.042
  8331919 DSCT              0.6882  0.0228  8193   281 0.94 1.3705  0.043
  8332664 GDORA             0.8069  0.0259  6864   216 0.88 1.2432  0.042
  8345453 DSCT              0.5423  0.0168  7947   278 0.47 1.0499  0.042
  8346686 DSCT              0.4790  0.0194  8142   286 0.47 1.3409  0.043
  8351778 GDORS             0.9330  0.0171  7374   272 0.38 0.8514  0.041
  8352420 DSCT              0.5889  0.0278  6699   223 0.44 1.4591  0.044
  8352439 GDORS             0.9602  0.0268  7635   272 0.33 0.9975  0.042
  8355130 GDORS             2.9935  0.0284  7100   246 0.15 0.8622  0.041
  8357961 DSCT/ROT          0.6562  0.0163  7452   273 0.31 1.0712  0.042
  8358656 GDORS             0.7834  0.0262  6855   211 0.29 1.1434  0.043
  8359671 DSCT              0.5744  0.0303  8608   313 0.30 1.3101  0.045
  8361174 GDORS             0.5698  0.0158  7109   281 0.30 0.9290  0.042
  8362899 DSCT              1.1112  0.0226  7822   267 0.32 1.3205  0.042
  8364249 GDORS             1.2127  0.0239  7045   278 0.31 1.0637  0.042
  8376471 DSCT              0.5951  0.0161  7081   295 0.63 1.2127  0.042
  8377511 DSCT              1.0307  0.0241  7001   245 0.44 0.8856  0.042
  8378079 GDORS             1.7183  0.0245  7000   235 0.24 0.7800  0.041
  8380088 DSCT              1.5475  0.0297  6893   216 0.31 0.8578  0.042
  8380389 DSCT              0.8527  0.0260  7276   274 0.65 1.1444  0.042
  8382539 GDORS/GDORA       1.5844  0.0279  7313   275 0.29 0.8119  0.041
  8386122 DSCT              1.4463  0.0351  7095   275 0.38 1.5887  0.042
  8388610 DSCT              0.5356  0.0303  6779   238 0.83 1.7145  0.045
  8389518 GDORS             1.0221  0.0268  6765   208 0.54 0.9569  0.042
  8390631 GDORS             0.6971  0.0168  6802   242 0.77 0.9668  0.042
  8390921 GDORM             0.8449  0.0149  6727   228 0.70 0.9388  0.041
  8391086 DSCT              0.7215  0.0149  7131   302 0.76 1.1516  0.042
  8395203 DSCT              0.9166  0.0269  7151   316 0.67 0.7280  0.042
  8396062 DSCT              0.6913  0.0190  6981   266 0.89 1.3113  0.042
  8396249 GDORS             0.6370  0.0182  6796   254 0.93 0.9871  0.042
  8396259 DSCT              0.6566  0.0240  7492   267 0.92 1.7143  0.043
  8396791 DSCT              0.5372  0.0157  7586   268 1.03 1.1769  0.042
  8396901 DSCT              0.6925  0.0158  6743   258 0.91 0.9595  0.042
  8397426 DSCT              0.9252  0.0239  7173   265 0.70 1.7890  0.042
  8411693 GDORS             1.0863  0.0252  7366   270 0.36 0.8677  0.042
  8415752 DSCT              2.1262  0.0325  7926   275 0.21 1.0674  0.041
  8420644 DSCT              0.3962  0.0147  7715   268 0.38 1.3483  0.043
  8422756 GDORS             0.7363  0.0154  7079   282 0.30 0.8587  0.042
  8427895 DSCT              0.6228  0.0222  8155   285 0.32 1.2156  0.043
  8429528 DSCT              1.3681  0.0283  7170   276 0.24 0.9629  0.042
  8429634 DSCT/EB           0.3338  0.0176  7577   267 0.37 1.3699  0.045
  8429756 DSCT/ROT          2.3164  0.0305  7505   266 0.14 1.0132  0.041
  8430119 DSCT              0.8613  0.0235  7260   272 0.32 0.9560  0.042
  8430210 DSCT/ROT          0.5171  0.0273  8780   325 0.37 1.6872  0.045
  8430954 GDORS             0.8914  0.0209  6991   247 0.33 0.9182  0.042
  8431006 GDORS             0.8959  0.0184  7282   274 0.34 0.8513  0.042
  8439566 DSCT              1.0511  0.0261  8362   305 0.39 1.6601  0.042
  8443132 GDORS             1.2545  0.0225  6926   232 0.43 0.9160  0.041
  8443311 DSCT              1.1460  0.0347  7965   280 0.42 1.3844  0.042
  8446738 DSCT              2.1888  0.0408  7291   272 0.27 0.8940  0.041
  8450600 DSCT/ROT          0.7302  0.0282  7964   279 0.75 1.3271  0.043
  8450921 GDORM             0.8140  0.0177  6662   196 0.72 1.0360  0.042
  8452639 DSCT              0.5739  0.0163  6759   227 0.80 1.1121  0.042
  8453431 DSCT/EB           0.9676  0.0212  7112   265 0.51 1.1024  0.042
  8453722 DSCT/ROT          1.2981  0.0233  7837   270 0.43 1.1938  0.041
  8454553 DSCT              0.6978  0.0246  6816   231 0.75 1.8738  0.043
  8456728 DSCT/ROT          0.3532  0.2670  6709   200 1.00 1.7199  0.266
  8456774 DSCT/HRTB         0.5022  0.0151  6901   243 0.91 1.5358  0.042
  8457452 GDORA             0.9191  0.0163  6985   272 0.61 0.9099  0.041
  8458690 DSCT/ROT          0.7236  0.0234  7780   272 0.81 1.3976  0.043
  8459354 DSCT/HRTB         1.0912  0.0227  7577   265 0.56 1.5743  0.042
  8460126 DSCT              1.0122  0.0228  7800   270 0.60 1.2361  0.042
  8460683 DSCT              0.5934  0.0184  7540   269 0.94 1.0183  0.042
  8460993 DSCT              1.7762  0.0258  6851   212 0.33 1.0388  0.041
  8461125 DSCT              0.5322  0.0227  7128   281 1.00 1.1975  0.044
  8461589 DSCT              0.6026  0.0226  7408   273 0.96 1.5217  0.043
  8489712 GDORM             1.3238  0.0331  8800   302 0.24 2.3505  0.042
  8491816 DSCT              2.2007  0.0265  7537   267 0.17 1.0522  0.041
  8495755 GDORS             1.7796  0.0307  7251   265 0.16 0.9550  0.041
  8496367 GDORM             0.6763  0.0153  6846   235 0.39 0.9839  0.042
  8504544 DSCT              0.3108  0.0185  7811   273 0.68 1.5909  0.046
  8506388 DSCT              0.6563  0.0254  7263   264 0.62 1.4719  0.043
  8507325 DSCT              1.7898  0.0274  7285   263 0.23 1.2822  0.041
  8510534 DSCT              1.3390  0.0308  7579   266 0.37 0.9864  0.042
  8516008 DSCT              1.4119  0.0799  8465   311 0.37 1.5127  0.045
  8516686 DSCT              1.2443  0.0377  8380   291 0.49 1.5690  0.042
  8517859 DSCT              0.7635  0.0232  6974   290 0.70 1.4116  0.042
  8520436 DSCT              0.8936  0.0181  6820   242 0.63 0.9128  0.042
  8521020 GDORS             1.5049  0.0221  7448   266 0.40 0.7765  0.041
  8523871 GDORM             0.2598  0.0245  8385   288 1.15 2.5698  0.053
  8524464 DSCT              1.0690  0.0247  7933   276 0.59 1.1150  0.042
  8525286 DSCT              0.6897  0.0202  7489   269 0.88 1.1764  0.042
  8525691 GDORM             1.7122  0.0303  7422   273 0.33 0.7856  0.041
  8525805 GDORA             0.9542  0.0185  6765   222 0.64 0.8873  0.042
  8526451 DSCT              0.7730  0.0340  7676   267 0.87 1.2660  0.044
  8542993 GDORS             0.4756  0.0173  7133   273 0.47 1.3913  0.043
  8552907 DSCT/EB           1.0666  0.0367  8163   279 0.32 0.9637  0.043
  8556233 DSCT              1.7801  0.0301  7438   269 0.14 0.9382  0.041
  8557474 GDORS             2.1238  0.0267  7195   261 0.20 0.7645  0.041
  8559796 GDORS             0.7542  0.0168  6991   244 0.34 1.0129  0.042
  8560867 DSCT              0.6923  0.0194  7521   268 0.38 0.9901  0.042
  8560996 DSCT/ROT          1.8524  0.0352  8016   279 0.13 1.1996  0.042
  8563841 DSCT              1.0966  0.0253  7449   272 0.34 1.6441  0.042
  8566113 DSCT              0.7433  0.0142  6938   236 0.49 1.0974  0.042
  8566353 GDORS             0.7981  0.0123  6648   193 0.48 0.9057  0.041
  8569819 DSCT              0.8816  0.0215  7281   275 0.44 0.9604  0.042
  8570117 DSCT              0.9486  0.0245  7956   274 0.41 1.1393  0.042
  8571022 DSCT/ROT          0.5847  0.0165  7787   268 0.64 1.1772  0.042
  8571529 DSCT              0.5512  0.0274  7536   268 0.66 1.5563  0.044
  8572324 DSCT              0.8830  0.0277  7273   277 0.47 1.0469  0.042
  8574652 DSCT              0.6946  0.0306  8462   306 0.71 1.5179  0.044
  8579615 DSCT              0.9395  0.0280  8406   295 0.47 1.6902  0.042
  8580028 DSCT              1.0121  0.0255  7669   267 0.51 1.0439  0.042
  8580228 DSCT              0.8675  0.0267  7425   265 0.59 1.3990  0.042
  8583770 DSCT/MAIA/ROT     0.5735  0.0342  9690   153 0.82 2.7644  0.046
  8589526 DSCT/EB           2.3604  0.0760  6321   165 0.24 1.2144  0.042
  8590553 DSCT              1.8880  0.0913  7448   267 0.34 1.0032  0.044
  8608260 DSCT              1.3547  0.0250  8038   279 0.25 1.3940  0.041
